1,1575932888914,0.6849756,9.3453665,1.0681788 
1,1575932888914,0.5460645,9.398057,1.0442286 
1,1575932888914,0.41194338,9.441168,0.85741705 
1,1575932888914,0.364043,9.469908,0.62749517 
1,1575932888915,0.49337405,9.431587,0.67539555 
1,1575932888915,0.5221143,9.359736,0.9484278 
1,1575932888915,0.4263135,9.383687,1.1591895 
1,1575932888915,0.4406836,9.402847,1.1831397 
1,1575932888915,0.5029541,9.393267,0.9436377 
1,1575932888915,0.43589357,9.354947,0.78556645 
1,1575932888915,0.364043,9.307046,0.852627 
1,1575932888915,0.31135255,9.350157,0.87178713 
1,1575932888915,0.28740236,9.398057,0.8669971 
1,1575932888915,0.43589357,9.364527,0.9244776 
1,1575932888915,0.49337405,9.402847,0.98195803 
1,1575932888915,0.5748047,9.378897,0.9532178 
1,1575932888916,0.7376661,9.321417,0.96758795 
1,1575932888916,0.7711963,9.354947,0.92926764 
1,1575932888916,0.5987549,9.4507475,0.82388675 
1,1575932888916,0.6227051,9.479487,0.47900394 
1,1575932888916,0.6610254,9.536968,0.34009278 
1,1575932888916,0.45505372,9.570498,0.4981641 
1,1575932888916,0.38320315,9.536968,0.8861573 
1,1575932888916,0.7041358,9.474698,0.90052736 
1,1575932888916,0.8095166,9.503438,0.96758795 
1,1575932888916,0.51732427,9.517808,0.82388675 
1,1575932888917,0.28740236,9.546548,0.5556446 
1,1575932888936,0.24908204,9.532178,0.5508545 
1,1575932888956,0.4406836,9.503438,0.5843848 
1,1575932888976,0.6466553,9.474698,0.5843848 
1,1575932888997,0.6514453,9.4507475,0.7041358 
1,1575932889017,0.5556446,9.407638,0.9196875 
1,1575932889037,0.6227051,9.412427,0.97237796 
1,1575932889056,0.6658155,9.4507475,0.8813672 
1,1575932889076,0.6179151,9.522598,0.92926764 
1,1575932889096,0.6610254,9.513018,1.0202783 
1,1575932889117,0.71371585,9.527389,1.0777588 
1,1575932889137,0.6706055,9.589659,1.0442286 
1,1575932889157,0.6849756,9.74773,0.8382569 
1,1575932889177,0.5891748,9.992022,0.8047266 
1,1575932889196,0.6179151,10.178833,0.60833496 
1,1575932889218,0.97237796,10.327325,0.07185059 
1,1575932889238,1.2358302,10.475816,0.019160157 
1,1575932889258,1.2502003,10.643467,0.5891748 
1,1575932889277,1.1735597,10.835069,0.9436377 
1,1575932889299,1.1304493,10.839859,0.6945557 
1,1575932889319,1.1543995,10.686578,0.5460645 
1,1575932889339,1.0825489,10.365645,1.0442286 
1,1575932889358,0.7759864,9.944121,1.5950831 
1,1575932889378,0.41194338,9.690249,1.710044 
1,1575932889399,0.1580713,9.651929,1.465752 
1,1575932889419,-0.12933107,9.575289,0.91010743 
1,1575932889439,-0.39278322,9.383687,1.0202783 
1,1575932889459,-0.53169435,9.057964,1.2981006 
1,1575932889478,-0.46463382,8.885523,1.4992822 
1,1575932889498,-0.49337405,8.703502,1.7723145 
1,1575932889518,-0.49337405,8.59333,1.7292042 
1,1575932889539,-0.44547364,8.52627,1.5711329 
1,1575932889559,-0.6945557,8.329878,2.0932472 
1,1575932889579,-1.0154883,8.028106,2.7063723 
1,1575932889599,-0.7424561,8.176597,2.912344 
1,1575932889620,-0.8382569,7.8508744,2.8692336 
1,1575932889639,-0.8861573,7.697593,3.0704153 
1,1575932889660,-0.91010743,7.6161623,3.908672 
1,1575932889680,-1.0873389,7.553892,5.0439115 
1,1575932889700,-1.5328126,7.5203614,5.407954 
1,1575932889720,-1.9303858,7.5970025,4.88584 
1,1575932889740,-2.059717,7.822134,4.0523734 
1,1575932889760,-2.323169,7.9466753,3.788921 
1,1575932889779,-2.43813,8.037686,3.9853127 
1,1575932889800,-2.2225783,8.176597,4.143384 
1,1575932889819,-2.189048,8.3250885,4.5792775 
1,1575932889840,-1.9208057,8.411309,3.8655617 
1,1575932889860,-1.839375,8.411309,3.0416749 
1,1575932889880,-1.8345851,8.650811,3.1135256 
1,1575932889904,-1.4418018,8.799302,3.151846 
1,1575932889924,-1.1400293,8.823253,3.4679885 
1,1575932889945,-0.85741705,8.636441,3.2380664 
1,1575932889965,-0.5412744,8.382568,2.562671 
1,1575932889986,-0.51732427,8.669971,2.4333398 
1,1575932890006,-0.60354495,8.837623,2.1746778 
1,1575932890026,-0.8813672,8.986114,2.4189699 
1,1575932890046,-1.0442286,9.479487,1.9878663 
1,1575932890066,-1.8681153,10.672208,2.1028273 
1,1575932890085,-1.6765138,9.551338,2.1603076 
1,1575932890105,-1.0394385,8.986114,2.074087 
1,1575932890125,-1.2310401,9.168135,2.5004005 
1,1575932890146,-1.336421,9.125025,2.3662794 
1,1575932890166,-1.3699512,9.168135,1.8681153 
1,1575932890185,-1.5519727,9.283096,1.9016455 
1,1575932890206,-1.8106349,9.307046,2.0357666 
1,1575932890226,-1.7818946,9.259146,2.059717 
1,1575932890245,-1.4801221,9.187295,2.1698878 
1,1575932890264,-1.3843213,9.158555,2.3566992 
1,1575932890286,-1.5807129,9.105865,2.3950195 
1,1575932890302,-1.7579445,9.110655,2.2225783 
1,1575932890322,-1.7579445,9.144185,1.9255958 
