activity,x-axis,y-axis,z-axis
int64,float64,float64,float64
1,1.9255958,-0.8909473,-17.847687
1,2.2225783,-1.1256592,-17.196241
1,2.3950195,-1.2693603999999998,-15.969991
1,2.1124072,-1.2118799999999998,-14.494658
1,1.2022998,-1.1112891000000005,-13.254039
1,0.92926764,-0.7711963000000001,-11.860137
1,1.4274317,-0.6514453,-10.293795
1,1.7962648,-0.613125,-8.459209
1,0.96758795,-0.0047900393,-6.2701616
1,0.47900394,0.50774413,-4.4547367
1,-0.1580713,0.9196875,-2.5387208
1,-1.1927198,1.3268409,-0.5364844
1,-0.86220706,1.7004639,0.53169435
1,-0.4023633,2.1459377,1.4034815
1,-0.71371585,2.3758595,2.7015822
1,-1.1687696,2.7111623,3.7170706
1,-1.331631,2.936294,4.0571632000000015
1,-1.5711329,3.0081446,4.488267
1,-1.8202149,3.1278956,5.1732426
1,-2.074087,3.3578174,5.7145166
1,-2.064507,3.6212697,5.8965383000000005
1,-2.0309765,3.779341000000001,6.0019193
1,-2.548301,3.4823585,6.7539554000000015
1,-3.132685700000001,3.0943654,8.181386999999999
1,-3.6979103,2.8357031000000004,9.532178
1,-4.4738965,2.4860303,10.605147
1,-4.540957499999998,1.9255958,12.2433405
1,-4.8523097,1.8729054,14.015655
1,-4.742139,1.8633252,13.742622
1,-4.2104445,1.590293,12.981007
1,-4.1625443,1.2070899,13.000167
1,-4.9529004,0.97237796,13.589341
1,-5.3935843,0.9148975,13.895904000000002
1,-5.8007374,0.82388675,14.748531
1,-5.8007374,0.7951465,14.9305525
1,-5.1540823,0.63707525,13.924644
1,-4.7086086,0.42152345,13.134288
1,-4.4451566,0.34967285,12.923526
1,-4.1242237,0.31135255,12.492422
1,-3.8511915,0.244292,11.931988
1,-3.970942500000001,0.20118165,11.136841
1,-3.6979103,0.17723145,9.896221
1,-3.1183155,0.14370118,8.765772
1,-2.7111623,-0.10538086,7.7598634
1,-2.0549269,-0.44547364,6.4138627
1,-1.7387843,-0.8478370000000001,4.9576907
1,-1.3603711,-1.5040723,3.5015187000000005
1,-0.6993457,-2.2417383,1.7148341
1,-0.79993653,-3.0225148,-0.028740235
1,-0.8334668,-3.8607717,-1.9878663
1,-0.19160157,-5.072651400000002,-3.8368216
1,0.51732427,-6.5288234,-5.149292
1,1.8010547,-8.243657,-7.084467999999998
1,2.912344,-9.5561285,-10.102193
1,2.6824220000000003,-9.513018,-13.618082
1,2.299219,-8.756192,-15.974781
1,2.9889846,-7.707173299999999,-18.796114000000006
1,3.1901662,-5.3073635,-21.478537
1,2.203418,-3.784131,-22.556295
1,2.6297317,-3.1566358,-22.316793
1,3.5877395,-2.687212,-22.747896
1,3.396138,-2.1363575,-23.260431
1,3.1183155,-1.7196240000000005,-23.049670000000006
1,3.290757,-1.6142433,-22.599405
1,2.7638526000000003,-1.4465919,-22.791006
1,1.7866846,-1.1831397,-23.07841
1,1.6765138,-1.1687696,-22.910757
1,1.9112257,-1.3795313,-22.546715
1,2.5530908,-1.710044,-21.86653
1,3.5015187000000005,-2.2608986,-20.841461
1,3.7027004,-2.668052,-19.548151
1,3.3530276,-2.912344,-18.465601
1,3.0656252,-3.1949563,-17.751886
1,3.1997461,-3.4057178,-16.94237
1,2.7063723,-3.4871485,-15.294596
1,2.0549269,-3.1087356,-12.981007
1,0.9388476999999998,-2.672842,-10.916499
1,0.08622070400000001,-2.1698878,-9.134604
1,-0.47900394,-1.5711329,-7.5203614
1,-0.9436377,-0.9244776,-5.623506
1,-1.3124708,-0.08622070400000001,-3.6212697
1,-1.6190332,0.4981641,-1.7818946
1,-1.9639161,1.2693603999999998,-0.4023633
1,-1.9016455,1.9016455,0.34488282
1,-1.7483643,2.4716604,0.9148975
1,-1.7962648,3.1183155,1.4513819
1,-1.8489552,3.5829494,2.0357666
1,-1.8824854,3.7697608,2.806963
1,-2.0453467,4.157754,3.5925295
1,-1.8968556,4.718189,4.0571632000000015
1,-1.6908839,5.0439115,3.9901028
1,-2.1028273,5.087022,4.157754
1,-2.4141798,5.005591000000001,4.7469287000000016
1,-2.3806496,4.7086086,5.743257
1,-2.3519094,4.449946400000001,7.582632
