activity,x-axis,y-axis,z-axis
int64,float64,float64,float64
1,-1.0633887,9.244776,2.2848487
1,-0.92926764,9.172925,2.6488917
1,-0.6610254,9.105865,3.180586
1,-0.5891748,9.163345,3.4919386
1,-0.7568262,9.196876,3.9661524
1,-0.7951465,9.2256155,4.7229785999999985
1,-0.89573735,9.144185,5.4462748
1,-1.1591895,9.053174,6.1887307
1,-1.5232325,8.823253,7.7359133
1,-2.0549269,8.238868,9.920172
1,-2.318379,7.2664895,12.554693
1,-2.4572902,5.8821683,15.581998
1,-2.9650342,4.1960745,17.392633
1,-3.3242872,2.1124072,17.517174
1,-2.9698243,0.081430666,17.550703
1,-2.5914114,-2.6441016,16.712446
1,-2.9458742,-6.2222610000000005,14.159356
1,-3.1183155,-10.178833,11.381133
1,-1.7435743,-14.413228,4.905
1,1.0011181999999998,-17.282460999999998,-2.1842580000000003
1,3.3626075,-19.246378,-7.592212
1,3.7362306,-18.858385,-14.676681
1,1.9591261,-15.649057999999998,-21.459375
1,0.71371585,-11.457774,-24.132217
1,1.7148341,-8.037686,-22.12519
1,2.7782228,-5.3935843,-21.033062
1,3.5685792000000003,-3.5063088,-21.804258
1,4.267925,-2.1219873,-23.983727
1,3.151846,-1.1352394,-26.512867
1,1.7818946,-0.2921924,-28.179802
1,1.8920655,0.5556446,-29.324621
1,2.1507277,1.2166699,-30.819113
1,2.3950195,0.96758795,-30.934074
1,2.42855,0.14370118,-28.845617
1,2.5051906,-0.50774413,-26.493708
1,3.0752053,-1.3555812,-25.056696
1,3.755391,-2.5578809,-23.495142
1,4.334985700000002,-3.6739602,-21.344416
1,4.4547367,-4.7325587,-18.28837
1,3.151846,-5.2498830000000005,-14.6671
1,0.9867481,-5.1876125,-10.389595
1,0.8334668,-4.766089,-7.328760000000001
1,1.1735597,-4.402046,-5.388794
1,0.44547364,-4.119434,-2.42376
1,0.1341211,-3.2572267000000004,0.62749517
1,-0.17723145,-2.3614893,3.0799952
1,-0.9244776,-1.2502003000000002,5.245093
1,-1.1352394,-0.244292,6.725215
1,-1.2981006000000002,1.3699511999999998,7.544312
1,-1.7148341,2.8357031000000004,8.061636
1,-2.189048,3.5877395,9.402847
1,-2.4141798,4.6032275999999985,10.686578
1,-2.3614893,5.829478,10.140513
1,-1.4897022,6.7635355,8.47837
1,-0.9532178,7.5251517,6.562353599999999
1,-0.9196875,8.181386999999999,5.494175
1,-0.5748047,8.56938,5.561235400000001
1,-0.16286133,8.904683,4.799619
1,-0.36883304,9.216036,3.1087356
1,-0.82388675,9.503438,2.0932472
1,-0.732876,9.508228,2.1076174
1,-0.43589357,9.307046,2.2704787
1,-0.60354495,9.177715,2.1698878
1,-1.0106983,9.259146,1.839375
1,-1.2597803,9.359736,1.5040723
1,-1.3986914,9.292676,1.8058448
1,-1.4178516,9.196876,2.3327491
1,-1.465752,9.134604,2.4716604
1,-1.4944923,9.134604,2.323169
1,-1.4418018,9.034014,2.6584718
1,-1.2502003000000002,8.971744000000003,3.175796
1,-1.1879296999999998,8.943004,3.3099172
1,-1.2933106,8.880733,3.4967287
1,-1.3172607,8.813672,3.7458107
1,-1.3843213,8.689131,4.378096
1,-1.5998731000000002,8.564589999999999,5.4510646
1,-1.954336,8.363408,6.715635000000002
1,-2.323169,7.9802054999999985,8.679551
1,-2.6345215,7.391031,10.739268
1,-3.1901662,6.495293,14.053975
1,-3.8464015,4.842729599999998,19.940933
1,-4.5601172,2.7494826,24.917784
